bedrooms,bathrooms,area,lot_area,tax_value,year_built,fips,date_sold
5.0,3.0,2498.0,4940.0,388055.0,1974.0,6059.0,2017-05-31
3.0,2.0,1230.0,9453.0,304635.0,1978.0,6037.0,2017-07-05
2.0,3.0,1782.0,2714.0,272831.0,1984.0,6037.0,2017-08-04
4.0,3.0,1943.0,3551.0,469000.0,1999.0,6111.0,2017-04-27
3.0,2.0,1410.0,6250.0,298191.0,1946.0,6059.0,2017-08-24
2.0,2.0,1153.0,6224.0,302943.0,1957.0,6059.0,2017-04-14
2.0,2.0,1426.0,5182.0,441610.0,1974.0,6037.0,2017-03-17
4.0,2.0,1300.0,8103.0,99564.0,1955.0,6037.0,2017-09-19
4.0,2.0,1444.0,5462.0,61464.0,1942.0,6037.0,2017-02-02
3.0,1.0,1120.0,5201.0,304367.0,1954.0,6037.0,2017-08-18
5.0,1.0,1500.0,5413.0,114036.0,1924.0,6037.0,2017-02-01
2.0,1.0,696.0,5135.0,140159.0,1939.0,6037.0,2017-05-16
2.0,1.0,780.0,4917.0,81935.0,1926.0,6037.0,2017-01-31
4.0,3.0,2077.0,11915.0,672000.0,1977.0,6037.0,2017-07-03
3.0,2.0,1288.0,7280.0,75351.0,1955.0,6059.0,2017-07-07
3.0,2.5,2283.0,9720.0,288575.0,1960.0,6059.0,2017-05-25
2.0,1.0,1195.0,6497.0,199553.0,1939.0,6037.0,2017-05-11
2.0,1.0,1782.0,6233.0,808232.0,1931.0,6037.0,2017-01-25
2.0,1.0,718.0,5313.0,217023.0,1958.0,6059.0,2017-07-07
3.0,3.0,2715.0,8211.0,707604.0,1936.0,6037.0,2017-03-14
3.0,2.0,1998.0,7000.0,283506.0,1937.0,6037.0,2017-06-22
4.0,3.0,2131.0,5058.0,701000.0,1971.0,6037.0,2017-08-15
3.0,2.5,1517.0,2184.0,349994.0,1972.0,6059.0,2017-02-27
2.0,1.0,832.0,3517.0,219459.0,1927.0,6037.0,2017-05-10
2.0,1.0,880.0,4713.0,319000.0,1949.0,6037.0,2017-01-31
2.0,2.0,732.0,7499.0,434923.0,1949.0,6037.0,2017-03-16
2.0,1.0,1057.0,6665.0,815000.0,1940.0,6037.0,2017-05-01
2.0,1.0,843.0,3955.0,358879.0,1930.0,6037.0,2017-06-24
4.0,2.0,1645.0,8552.0,318310.0,1935.0,6037.0,2017-03-20
5.0,2.0,1984.0,6659.0,292870.0,1970.0,6111.0,2017-09-08
4.0,2.5,1600.0,5868.0,397538.0,1989.0,6111.0,2017-09-08
2.0,1.0,967.0,5583.0,212528.0,1924.0,6037.0,2017-05-15
3.0,2.0,1134.0,49637.0,105763.0,1988.0,6037.0,2017-06-19
3.0,2.0,1388.0,6600.0,50554.0,1950.0,6059.0,2017-05-25
3.0,2.0,1452.0,5807.0,580723.0,1976.0,6111.0,2017-01-05
3.0,2.0,1719.0,4275.0,100933.0,1974.0,6059.0,2017-07-13
3.0,2.0,1726.0,7592.0,135647.0,1962.0,6059.0,2017-05-31
5.0,3.0,2400.0,14977.0,731137.0,1917.0,6037.0,2017-03-29
3.0,2.0,1775.0,6426.0,545314.0,1959.0,6059.0,2017-04-13
3.0,2.0,1630.0,5838.0,64006.0,1960.0,6037.0,2017-03-31
2.0,1.0,1092.0,4789.0,294668.0,1913.0,6037.0,2017-03-27
4.0,2.0,1400.0,6094.0,56352.0,1955.0,6037.0,2017-05-23
3.0,2.0,1476.0,11519.0,114384.0,1958.0,6059.0,2017-05-26
3.0,2.0,1270.0,7884.0,174787.0,1964.0,6037.0,2017-02-16
2.0,2.0,1116.0,6626.0,295265.0,1944.0,6037.0,2017-06-15
4.0,2.0,1718.0,6588.0,70687.0,1924.0,6037.0,2017-06-27
3.0,2.0,1286.0,7202.0,104365.0,1964.0,6059.0,2017-04-13
3.0,2.0,1099.0,7873.0,196450.0,1956.0,6037.0,2017-08-23
4.0,3.0,2196.0,13649.0,202423.0,1992.0,6037.0,2017-05-04
4.0,4.0,2755.0,16624.0,178693.0,1961.0,6037.0,2017-03-13
4.0,3.0,2494.0,6100.0,659912.0,1966.0,6059.0,2017-04-14
3.0,2.0,1080.0,5220.0,305118.0,1950.0,6037.0,2017-08-21
3.0,2.0,1744.0,7864.0,203680.0,1962.0,6037.0,2017-05-24
3.0,1.0,1038.0,6384.0,126789.0,1944.0,6037.0,2017-08-14
3.0,2.0,1844.0,8517.0,416091.0,1967.0,6037.0,2017-08-24
3.0,2.0,1539.0,7734.0,85675.0,1953.0,6037.0,2017-07-05
4.0,3.0,1839.0,4810.0,115722.0,1971.0,6037.0,2017-06-30
3.0,2.0,1101.0,5000.0,63667.0,1950.0,6037.0,2017-02-09
2.0,1.0,860.0,5512.0,203519.0,1949.0,6037.0,2017-06-15
4.0,2.0,1216.0,898.0,194111.0,1964.0,6059.0,2017-02-21
2.0,1.0,890.0,3887.0,97098.0,1941.0,6037.0,2017-08-15
4.0,2.5,2267.0,8895.0,509711.0,1987.0,6111.0,2017-06-12
4.0,3.0,2152.0,6000.0,436156.0,1997.0,6111.0,2017-01-04
3.0,2.0,1210.0,4005.0,199657.0,1940.0,6037.0,2017-06-23
3.0,2.0,1512.0,6281.0,278181.0,1950.0,6037.0,2017-06-30
3.0,2.0,1798.0,9100.0,870821.0,1955.0,6059.0,2017-07-13
3.0,2.0,1213.0,6200.0,543000.0,1959.0,6059.0,2017-05-26
4.0,3.0,2857.0,7865.0,707085.0,1977.0,6059.0,2017-02-22
4.0,3.0,2257.0,7750.0,705824.0,1955.0,6037.0,2017-03-14
2.0,1.0,900.0,4678.0,88105.0,1990.0,6037.0,2017-03-17
3.0,1.0,1553.0,5862.0,294404.0,1951.0,6037.0,2017-08-22
3.0,2.0,1627.0,39429.0,81031.0,1986.0,6037.0,2017-03-20
2.0,1.0,1262.0,11183.0,49859.0,1928.0,6037.0,2017-03-28
3.0,3.0,1505.0,2871.0,168589.0,1997.0,6037.0,2017-08-23
3.0,2.0,1291.0,6011.0,72019.0,1953.0,6037.0,2017-02-10
3.0,2.0,1392.0,7678.0,160798.0,1956.0,6037.0,2017-06-16
4.0,3.0,2324.0,7077.0,306106.0,1973.0,6037.0,2017-05-25
4.0,2.0,1882.0,10931.0,646000.0,1958.0,6037.0,2017-05-02
2.0,1.0,1024.0,6520.0,76827.0,1937.0,6037.0,2017-01-19
3.0,2.0,1800.0,6295.0,441633.0,1962.0,6037.0,2017-04-05
4.0,3.0,2837.0,6360.0,667504.0,1979.0,6059.0,2017-08-28
2.0,1.0,1047.0,5410.0,47992.0,1939.0,6037.0,2017-03-28
3.0,2.0,1250.0,7537.0,185386.0,1966.0,6037.0,2017-05-03
3.0,2.0,1720.0,6609.0,344053.0,1928.0,6037.0,2017-08-01
4.0,3.0,3388.0,6056.0,878000.0,2005.0,6059.0,2017-03-01
4.0,2.0,2119.0,9600.0,269236.0,2002.0,6037.0,2017-06-05
4.0,2.0,1237.0,6814.0,103849.0,1957.0,6037.0,2017-03-20
5.0,4.0,3157.0,24924.0,155060.0,1974.0,6059.0,2017-05-31
4.0,2.0,1872.0,6001.0,326720.0,1979.0,6037.0,2017-02-14
3.0,2.0,1213.0,5406.0,415000.0,1948.0,6037.0,2017-03-30
4.0,3.0,2196.0,6624.0,255200.0,1990.0,6037.0,2017-03-17
2.0,1.0,1058.0,5428.0,355000.0,1939.0,6037.0,2017-08-14
3.0,2.0,1364.0,10156.0,482000.0,1957.0,6037.0,2017-05-03
3.0,4.0,2780.0,4135.0,786818.0,2001.0,6037.0,2017-03-01
4.0,2.5,2282.0,2450.0,774662.0,1986.0,6111.0,2017-07-25
5.0,3.0,2185.0,2575.0,329811.0,1980.0,6111.0,2017-04-27
3.0,2.0,1247.0,6154.0,442000.0,1952.0,6037.0,2017-05-05
3.0,2.0,1712.0,7370.0,234155.0,1951.0,6037.0,2017-06-20
3.0,1.0,993.0,5700.0,181083.0,1953.0,6059.0,2017-04-11
3.0,2.0,2044.0,20022.0,336389.0,1997.0,6037.0,2017-06-16
4.0,2.0,1636.0,7373.0,365693.0,1964.0,6059.0,2017-08-28
3.0,3.0,2046.0,11678.0,854822.0,1954.0,6037.0,2017-08-18
4.0,1.0,1902.0,6824.0,499706.0,1945.0,6037.0,2017-05-08
2.0,2.0,1140.0,1890.0,154651.0,1963.0,6059.0,2017-05-26
3.0,2.5,1701.0,4050.0,250335.0,1983.0,6059.0,2017-05-31
4.0,3.0,2825.0,14436.0,455647.0,1959.0,6037.0,2017-03-13
3.0,2.0,1664.0,6009.0,422528.0,1951.0,6037.0,2017-09-13
4.0,3.0,3196.0,6565.0,907975.0,1978.0,6059.0,2017-02-21
2.0,2.0,1441.0,7391.0,251597.0,1983.0,6111.0,2017-03-08
4.0,3.0,2280.0,6298.0,332916.0,1977.0,6059.0,2017-04-15
3.0,2.0,1383.0,6002.0,419634.0,1956.0,6037.0,2017-06-23
4.0,3.0,1873.0,7819.0,465988.0,1960.0,6037.0,2017-03-10
3.0,2.0,1160.0,7313.0,323205.0,1960.0,6037.0,2017-01-06
3.0,2.0,1200.0,7001.0,280773.0,1956.0,6037.0,2017-07-03
3.0,2.0,1044.0,6803.0,323863.0,1956.0,6037.0,2017-02-15
2.0,1.0,840.0,5671.0,281173.0,1951.0,6037.0,2017-01-18
3.0,2.0,1582.0,8659.0,87971.0,1955.0,6037.0,2017-05-18
5.0,3.0,2360.0,11909.0,123349.0,1962.0,6037.0,2017-04-28
3.0,2.0,1064.0,6676.0,142488.0,1980.0,6037.0,2017-05-05
4.0,2.0,1137.0,6627.0,362435.0,1954.0,6037.0,2017-08-23
4.0,3.0,1794.0,7015.0,548000.0,1950.0,6037.0,2017-06-29
3.0,2.0,1410.0,7842.0,318214.0,1959.0,6037.0,2017-07-05
3.0,2.0,2369.0,12114.0,578861.0,1938.0,6037.0,2017-04-07
3.0,3.0,2046.0,5796.0,511000.0,2003.0,6037.0,2017-03-01
4.0,2.0,1255.0,6338.0,407500.0,1958.0,6037.0,2017-05-25
3.0,2.0,1640.0,6450.0,216046.0,1954.0,6037.0,2017-08-21
4.0,2.0,1776.0,6750.0,258078.0,1979.0,6059.0,2017-05-31
4.0,2.0,1878.0,10838.0,265991.0,1965.0,6037.0,2017-03-10
4.0,3.0,3253.0,8546.0,521873.0,1986.0,6037.0,2017-05-25
4.0,3.0,1916.0,7159.0,706487.0,1987.0,6037.0,2017-04-10
3.0,1.0,1082.0,5796.0,280810.0,1951.0,6037.0,2017-03-31
5.0,3.0,2774.0,7832.0,629000.0,1970.0,6111.0,2017-03-08
5.0,3.0,2304.0,9686.0,850000.0,1964.0,6037.0,2017-07-27
3.0,2.0,1230.0,8375.0,53384.0,1964.0,6037.0,2017-03-24
3.0,1.0,955.0,4547.0,118700.0,1954.0,6037.0,2017-05-17
4.0,2.0,1350.0,7425.0,291473.0,2004.0,6059.0,2017-07-13
2.0,2.0,1614.0,5197.0,299116.0,1955.0,6037.0,2017-03-28
4.0,3.0,1648.0,5754.0,189000.0,1990.0,6037.0,2017-08-01
4.0,2.0,1890.0,6559.0,135296.0,1960.0,6037.0,2017-04-04
3.0,3.0,2131.0,7475.0,418137.0,1995.0,6059.0,2017-02-23
3.0,1.0,1104.0,5999.0,33500.0,1948.0,6037.0,2017-03-30
3.0,1.0,1286.0,7500.0,321668.0,1921.0,6059.0,2017-08-24
3.0,2.0,1498.0,8480.0,279151.0,1954.0,6059.0,2017-02-17
2.0,1.0,864.0,3980.0,22319.0,1950.0,6037.0,2017-08-14
4.0,4.0,1972.0,8531.0,242212.0,1954.0,6059.0,2017-07-10
4.0,2.0,2310.0,65594.0,844182.0,1973.0,6037.0,2017-02-10
4.0,2.0,2308.0,9474.0,561025.0,1974.0,6037.0,2017-05-02
4.0,3.0,2282.0,5516.0,373409.0,1997.0,6059.0,2017-04-17
4.0,2.0,1678.0,6526.0,250840.0,1977.0,6111.0,2017-03-08
2.0,1.0,1330.0,6091.0,569188.0,1929.0,6037.0,2017-08-23
3.0,2.0,1322.0,5225.0,403856.0,1955.0,6037.0,2017-03-13
3.0,2.0,1432.0,10043.0,289508.0,1979.0,6037.0,2017-03-16
3.0,2.0,1235.0,4475.0,283734.0,1922.0,6037.0,2017-06-27
3.0,2.0,1185.0,6657.0,906523.0,1941.0,6037.0,2017-01-19
3.0,2.5,2246.0,4840.0,564127.0,1992.0,6059.0,2017-07-14
3.0,2.0,1373.0,4049.0,343198.0,1930.0,6037.0,2017-02-07
4.0,3.5,3099.0,21070.0,756000.0,1996.0,6111.0,2017-03-08
4.0,2.0,1224.0,5880.0,288599.0,1952.0,6037.0,2017-04-07
3.0,2.0,1264.0,5506.0,436161.0,1947.0,6059.0,2017-07-07
3.0,2.0,1308.0,5675.0,407929.0,1952.0,6037.0,2017-02-08
4.0,2.0,1404.0,8874.0,465372.0,1962.0,6059.0,2017-05-31
2.0,1.0,1064.0,3315.0,450000.0,1905.0,6037.0,2017-01-23
4.0,1.5,1466.0,6300.0,547219.0,1958.0,6059.0,2017-02-21
4.0,2.0,1378.0,5935.0,329000.0,1922.0,6037.0,2017-08-11
3.0,3.0,1886.0,6266.0,462611.0,1955.0,6037.0,2017-05-23
4.0,2.0,1498.0,5606.0,204249.0,1908.0,6037.0,2017-06-22
4.0,2.5,1822.0,4050.0,299427.0,1993.0,6059.0,2017-08-30
3.0,2.0,1520.0,7552.0,450379.0,1958.0,6037.0,2017-06-16
3.0,2.0,1282.0,6300.0,165959.0,1959.0,6059.0,2017-04-25
2.0,1.0,1144.0,6585.0,49108.0,1946.0,6037.0,2017-07-28
5.0,4.0,2284.0,7945.0,479259.0,1953.0,6037.0,2017-08-09
4.0,2.5,2077.0,4320.0,628144.0,1985.0,6059.0,2017-05-31
4.0,3.0,2377.0,6000.0,800059.0,1965.0,6059.0,2017-02-21
4.0,3.0,2225.0,12328.0,701000.0,1977.0,6037.0,2017-04-10
2.0,1.0,959.0,4212.0,134568.0,1941.0,6037.0,2017-06-22
3.0,1.0,1128.0,7263.0,80318.0,1954.0,6037.0,2017-07-27
4.0,2.5,2538.0,5270.0,516480.0,1976.0,6059.0,2017-04-13
3.0,1.0,1337.0,4990.0,170926.0,1914.0,6037.0,2017-03-24
3.0,2.0,2100.0,10551.0,124836.0,1956.0,6037.0,2017-02-08
5.0,3.0,2866.0,5772.0,547873.0,1993.0,6059.0,2017-08-31
4.0,2.0,1328.0,8000.0,163895.0,1954.0,6059.0,2017-05-26
4.0,2.0,1735.0,7200.0,311447.0,1969.0,6059.0,2017-08-30
4.0,3.0,2302.0,10355.0,309543.0,1978.0,6037.0,2017-04-10
3.0,2.0,1791.0,6849.0,46132.0,1945.0,6037.0,2017-05-16
3.0,2.0,1208.0,5408.0,61701.0,1961.0,6037.0,2017-06-30
2.0,1.0,1176.0,7494.0,227890.0,1920.0,6037.0,2017-05-16
2.0,2.0,1642.0,6620.0,203125.0,1940.0,6037.0,2017-08-16
4.0,2.0,1404.0,7961.0,147294.0,1960.0,6037.0,2017-04-28
2.0,1.0,988.0,6204.0,403858.0,1951.0,6059.0,2017-02-16
3.0,2.5,1536.0,3250.0,328628.0,1989.0,6059.0,2017-07-14
3.0,2.0,1644.0,8748.0,255896.0,1959.0,6059.0,2017-02-22
4.0,2.0,1368.0,6242.0,386063.0,1946.0,6037.0,2017-03-14
3.0,3.0,1600.0,4597.0,350141.0,1970.0,6037.0,2017-02-16
3.0,3.0,1853.0,6750.0,97288.0,1966.0,6037.0,2017-02-08
4.0,2.0,1225.0,6000.0,174910.0,1961.0,6037.0,2017-05-19
4.0,2.5,2341.0,6000.0,463435.0,1983.0,6059.0,2017-05-31
3.0,2.0,1444.0,7566.0,366906.0,1955.0,6037.0,2017-03-13
3.0,1.0,1180.0,7219.0,388323.0,1948.0,6037.0,2017-03-31
3.0,2.0,1265.0,8907.0,357000.0,1947.0,6037.0,2017-04-06
2.0,1.0,952.0,6380.0,106003.0,1950.0,6037.0,2017-09-14
3.0,2.0,1479.0,7505.0,332876.0,1921.0,6037.0,2017-01-25
4.0,3.0,2118.0,6223.0,456861.0,1965.0,6037.0,2017-06-16
4.0,2.0,1524.0,8838.0,251100.0,1994.0,6059.0,2017-08-29
2.0,1.0,1203.0,5753.0,121077.0,1951.0,6037.0,2017-08-15
3.0,2.5,1437.0,4437.0,232668.0,1997.0,6059.0,2017-07-14
3.0,2.0,1792.0,5300.0,399940.0,1956.0,6037.0,2017-03-20
2.0,1.0,858.0,4223.0,212206.0,1930.0,6037.0,2017-06-28
4.0,2.0,2373.0,12200.0,156062.0,1970.0,6111.0,2017-07-25
3.0,2.5,1893.0,5985.0,171231.0,1977.0,6059.0,2017-07-13
3.0,3.0,2575.0,7700.0,845066.0,1993.0,6059.0,2017-05-31
3.0,2.0,1193.0,8128.0,57911.0,1961.0,6111.0,2017-04-26
3.0,2.0,1331.0,6017.0,65557.0,1954.0,6037.0,2017-07-28
4.0,3.0,2449.0,10890.0,798000.0,1978.0,6037.0,2017-04-28
3.0,3.0,2283.0,10146.0,547293.0,1956.0,6037.0,2017-08-18
4.0,2.0,1768.0,8040.0,241669.0,1963.0,6037.0,2017-07-05
4.0,3.0,1909.0,5748.0,566926.0,1976.0,6037.0,2017-05-25
2.0,2.0,1484.0,6016.0,120485.0,1950.0,6037.0,2017-05-05
3.0,1.0,1018.0,5592.0,265994.0,1956.0,6037.0,2017-05-23
4.0,2.0,1588.0,4894.0,318306.0,1969.0,6111.0,2017-01-04
3.0,2.0,1225.0,6469.0,143070.0,1961.0,6037.0,2017-04-06
3.0,2.0,1238.0,5859.0,294404.0,1962.0,6037.0,2017-09-18
3.0,2.0,1115.0,4239.0,81698.0,1970.0,6037.0,2017-07-31
3.0,2.0,1198.0,6090.0,501383.0,1960.0,6059.0,2017-02-21
3.0,1.0,1144.0,5000.0,435857.0,1947.0,6037.0,2017-06-20
4.0,2.0,1620.0,7451.0,292882.0,1973.0,6037.0,2017-05-25
3.0,2.0,2194.0,9890.0,188560.0,1964.0,6037.0,2017-03-22
2.0,1.0,918.0,6795.0,564482.0,1947.0,6037.0,2017-05-11
3.0,2.0,1809.0,9951.0,414348.0,1969.0,6111.0,2017-01-04
3.0,2.0,1120.0,4179.0,315491.0,1975.0,6059.0,2017-04-18
3.0,2.0,1502.0,7500.0,92319.0,1955.0,6037.0,2017-04-28
2.0,1.0,725.0,2661.0,328000.0,1924.0,6037.0,2017-08-16
3.0,2.0,1350.0,10010.0,324675.0,1953.0,6037.0,2017-07-31
3.0,2.0,1270.0,6060.0,386856.0,1964.0,6059.0,2017-07-11
3.0,2.0,1688.0,8567.0,652688.0,1942.0,6037.0,2017-01-18
4.0,3.0,2765.0,20223.0,444000.0,1996.0,6037.0,2017-01-13
3.0,2.0,1644.0,5844.0,665847.0,1947.0,6037.0,2017-08-16
3.0,2.0,1139.0,6675.0,143025.0,1992.0,6037.0,2017-01-17
4.0,2.0,2132.0,11196.0,788848.0,1937.0,6037.0,2017-08-11
2.0,2.0,1554.0,5963.0,330690.0,1956.0,6037.0,2017-03-23
5.0,2.0,2286.0,9514.0,574630.0,1949.0,6037.0,2017-06-15
5.0,4.0,3117.0,5408.0,264669.0,1950.0,6037.0,2017-08-18
5.0,2.0,1864.0,5915.0,610628.0,1967.0,6059.0,2017-07-11
3.0,2.0,1305.0,6268.0,74507.0,1941.0,6037.0,2017-01-25
2.0,2.0,1195.0,6000.0,481522.0,1955.0,6059.0,2017-02-22
5.0,4.0,2873.0,5413.0,685000.0,2005.0,6111.0,2017-04-24
3.0,2.0,1560.0,12321.0,92452.0,1961.0,6037.0,2017-09-01
3.0,2.0,1430.0,5827.0,268268.0,1956.0,6037.0,2017-05-05
4.0,2.0,2236.0,8470.0,189979.0,1978.0,6111.0,2017-01-05
3.0,4.0,2406.0,7260.0,915939.0,1925.0,6037.0,2017-01-25
2.0,1.0,1092.0,5512.0,300250.0,1913.0,6037.0,2017-06-22
3.0,2.0,1426.0,8125.0,231742.0,1962.0,6037.0,2017-05-24
3.0,2.0,1136.0,5427.0,167285.0,1944.0,6037.0,2017-01-10
3.0,1.0,988.0,6969.0,197331.0,1954.0,6037.0,2017-07-18
3.0,2.0,1018.0,6118.0,114350.0,1948.0,6037.0,2017-03-30
3.0,2.5,2366.0,5372.0,818291.0,1999.0,6059.0,2017-09-01
2.0,2.0,1132.0,6008.0,340108.0,1948.0,6037.0,2017-05-15
2.0,2.0,1598.0,4971.0,251275.0,1907.0,6037.0,2017-08-08
2.0,1.0,792.0,7376.0,120061.0,1948.0,6111.0,2017-07-25
4.0,2.0,1924.0,7254.0,397144.0,1978.0,6037.0,2017-09-12
4.0,2.0,1300.0,7898.0,297204.0,1963.0,6037.0,2017-02-13
3.0,3.0,2044.0,10891.0,523350.0,1950.0,6037.0,2017-02-10
3.0,2.0,1774.0,22674.0,372568.0,1942.0,6037.0,2017-08-10
3.0,2.0,1040.0,4040.0,200214.0,1927.0,6037.0,2017-05-18
2.0,1.0,792.0,5506.0,218078.0,1906.0,6037.0,2017-05-12
2.0,1.0,777.0,4761.0,190207.0,1946.0,6037.0,2017-06-23
4.0,2.0,2149.0,6461.0,648916.0,1983.0,6037.0,2017-01-26
4.0,2.0,1765.0,6450.0,55033.0,1952.0,6037.0,2017-05-23
3.0,2.0,1152.0,5899.0,514660.0,1952.0,6037.0,2017-06-29
4.0,3.0,2210.0,6596.0,351988.0,1982.0,6037.0,2017-05-23
3.0,2.0,1672.0,6751.0,85486.0,1955.0,6037.0,2017-06-14
3.0,2.0,1159.0,5410.0,235616.0,1954.0,6037.0,2017-08-22
3.0,4.0,1807.0,2214.0,403857.0,2005.0,6037.0,2017-09-06
4.0,3.0,2960.0,5987.0,403834.0,2006.0,6037.0,2017-05-02
4.0,2.0,1718.0,8132.0,59509.0,1954.0,6059.0,2017-05-26
2.0,1.0,795.0,6743.0,196271.0,1912.0,6059.0,2017-04-11
4.0,2.0,1780.0,7214.0,102260.0,1973.0,6037.0,2017-03-24
3.0,2.0,1306.0,7006.0,143989.0,1961.0,6037.0,2017-08-23
3.0,2.0,1528.0,6857.0,848500.0,1948.0,6037.0,2017-08-03
3.0,4.0,2847.0,3375.0,941566.0,2003.0,6059.0,2017-06-06
3.0,2.0,1311.0,10110.0,48203.0,1966.0,6037.0,2017-03-17
2.0,2.0,1304.0,6095.0,621488.0,1939.0,6037.0,2017-03-23
2.0,1.0,1026.0,7705.0,162030.0,1951.0,6037.0,2017-03-29
3.0,3.0,1870.0,7701.0,142379.0,1981.0,6037.0,2017-03-17
3.0,2.5,2679.0,11175.0,491255.0,1988.0,6111.0,2017-03-09
4.0,2.0,1933.0,7122.0,351731.0,1953.0,6037.0,2017-02-14
3.0,2.5,2022.0,3090.0,623000.0,2006.0,6111.0,2017-09-06
4.0,2.0,1545.0,4050.0,590254.0,1973.0,6059.0,2017-06-01
3.0,1.0,1242.0,5237.0,180235.0,1950.0,6037.0,2017-05-11
5.0,3.5,2459.0,5400.0,169531.0,1969.0,6059.0,2017-07-12
4.0,2.5,3243.0,10055.0,659325.0,2003.0,6111.0,2017-09-01
3.0,2.0,1338.0,7020.0,468105.0,1961.0,6059.0,2017-08-25
3.0,2.0,1813.0,6751.0,342014.0,1927.0,6037.0,2017-06-15
3.0,2.0,1105.0,6144.0,208738.0,1928.0,6037.0,2017-02-01
3.0,1.0,1100.0,5997.0,122015.0,1957.0,6037.0,2017-07-05
5.0,4.0,3105.0,17516.0,315259.0,1977.0,6037.0,2017-03-16
3.0,2.0,1293.0,7752.0,270563.0,1954.0,6037.0,2017-03-13
3.0,2.0,1955.0,6000.0,480443.0,1970.0,6037.0,2017-06-30
5.0,4.0,2935.0,17839.0,571592.0,1965.0,6037.0,2017-04-28
3.0,1.0,1363.0,5589.0,278117.0,1916.0,6059.0,2017-08-24
4.0,3.0,2587.0,11000.0,165354.0,1968.0,6037.0,2017-06-16
3.0,2.0,1672.0,5959.0,121625.0,1960.0,6037.0,2017-02-09
3.0,2.0,1998.0,7559.0,263593.0,1956.0,6037.0,2017-04-21
3.0,2.0,1392.0,4471.0,215566.0,1985.0,6037.0,2017-09-05
5.0,3.5,2638.0,48788.0,680067.0,1981.0,6111.0,2017-01-05
3.0,2.5,1525.0,2958.0,573717.0,2003.0,6059.0,2017-07-19
4.0,3.0,1480.0,117612.0,236172.0,1985.0,6059.0,2017-08-31
4.0,2.0,1682.0,5499.0,47788.0,1953.0,6037.0,2017-05-16
3.0,1.0,1030.0,6394.0,562784.0,1950.0,6037.0,2017-03-21
2.0,2.0,1432.0,5917.0,252311.0,1953.0,6037.0,2017-04-28
2.0,1.0,728.0,4785.0,535751.0,1928.0,6037.0,2017-06-26
3.0,1.5,1129.0,58306.0,308044.0,1960.0,6111.0,2017-03-03
2.0,2.0,1688.0,5626.0,325737.0,1940.0,6037.0,2017-06-14
4.0,2.0,1169.0,6215.0,399900.0,1955.0,6037.0,2017-02-10
3.0,2.0,1672.0,7028.0,184923.0,1991.0,6037.0,2017-01-17
3.0,3.0,2735.0,6600.0,567376.0,1987.0,6059.0,2017-08-31
5.0,2.0,2091.0,6654.0,257058.0,1995.0,6037.0,2017-09-19
4.0,2.0,1998.0,4484.0,175282.0,1952.0,6037.0,2017-01-19
2.0,2.0,1505.0,6000.0,216751.0,1954.0,6037.0,2017-09-13
4.0,2.5,2209.0,6210.0,621964.0,1970.0,6059.0,2017-05-30
3.0,2.0,1340.0,6180.0,200579.0,1955.0,6037.0,2017-07-06
3.0,2.0,1456.0,6896.0,211965.0,1954.0,6037.0,2017-03-10
4.0,2.0,1448.0,6138.0,251634.0,1950.0,6037.0,2017-02-01
3.0,1.0,1440.0,5720.0,33077.0,1912.0,6037.0,2017-08-08
2.0,2.0,1546.0,6002.0,44068.0,1925.0,6037.0,2017-08-01
4.0,3.0,1909.0,4660.0,324675.0,2001.0,6037.0,2017-04-21
2.0,2.0,1832.0,7979.0,385964.0,1939.0,6037.0,2017-05-01
3.0,2.0,2134.0,5750.0,525649.0,1946.0,6037.0,2017-01-19
2.0,1.0,902.0,6753.0,231521.0,1949.0,6037.0,2017-03-13
3.0,3.0,1925.0,7201.0,323047.0,1964.0,6059.0,2017-05-30
4.0,3.0,2706.0,4886.0,495670.0,2012.0,6037.0,2017-07-20
2.0,1.0,796.0,6021.0,389000.0,1947.0,6037.0,2017-08-14
3.0,1.0,1259.0,6066.0,137415.0,1962.0,6037.0,2017-07-05
3.0,2.5,1801.0,6022.0,321840.0,1987.0,6111.0,2017-06-12
3.0,2.0,1108.0,6660.0,199266.0,1956.0,6059.0,2017-04-13
4.0,3.0,3276.0,15600.0,639455.0,1976.0,6059.0,2017-04-17
3.0,2.0,1130.0,7594.0,369852.0,1951.0,6037.0,2017-04-07
2.0,2.0,1152.0,4699.0,627709.0,1976.0,6037.0,2017-06-22
3.0,2.0,1536.0,4806.0,242462.0,1987.0,6037.0,2017-06-06
3.0,2.0,1647.0,6539.0,261284.0,1951.0,6037.0,2017-04-05
3.0,3.0,2075.0,6909.0,354698.0,1926.0,6037.0,2017-09-14
5.0,4.0,2975.0,96998.0,238471.0,1963.0,6037.0,2017-03-28
5.0,2.5,2718.0,7591.0,549319.0,1978.0,6111.0,2017-01-05
3.0,2.0,1708.0,10400.0,299790.0,1987.0,6059.0,2017-02-23
2.0,1.0,1421.0,6554.0,356000.0,1930.0,6037.0,2017-05-15
3.0,1.0,1176.0,3999.0,673096.0,1912.0,6037.0,2017-03-31
3.0,3.0,2856.0,5096.0,796971.0,1986.0,6059.0,2017-02-27
3.0,1.0,1392.0,7989.0,126175.0,1924.0,6037.0,2017-08-08
3.0,2.0,1682.0,6496.0,149258.0,1936.0,6037.0,2017-01-29
2.0,1.0,768.0,9714.0,229000.0,1945.0,6111.0,2017-03-08
