bedrooms,bathrooms,area,lot_area,tax_value,year_built,fips
3.0,3.0,2632.0,22555.0,508928.0,1946.0,6037.0
3.0,2.0,1402.0,6582.0,240724.0,1939.0,6037.0
3.0,3.0,2394.0,6650.0,728000.0,1992.0,6059.0
3.0,2.0,1342.0,9544.0,78030.0,1963.0,6037.0
2.0,1.0,1256.0,5400.0,134714.0,1910.0,6037.0
3.0,3.0,1949.0,12993.0,138117.0,1960.0,6037.0
3.0,3.0,2226.0,48669.0,151041.0,1976.0,6037.0
3.0,2.0,2245.0,8711.0,740847.0,1965.0,6037.0
4.0,3.5,3134.0,11259.0,632606.0,1989.0,6059.0
3.0,2.0,1431.0,6080.0,263018.0,1922.0,6037.0
4.0,4.0,1672.0,8330.0,318219.0,1939.0,6059.0
3.0,2.0,1284.0,6570.0,342658.0,1955.0,6037.0
3.0,2.0,1708.0,54831.0,143776.0,1977.0,6037.0
2.0,1.0,910.0,5213.0,143076.0,1924.0,6037.0
2.0,2.0,1304.0,5999.0,466855.0,1922.0,6037.0
5.0,2.0,1898.0,7240.0,213464.0,1951.0,6059.0
4.0,2.0,1493.0,5299.0,188723.0,1954.0,6037.0
2.0,1.0,1002.0,5601.0,194953.0,1911.0,6037.0
2.0,2.0,1270.0,6750.0,419390.0,1953.0,6037.0
3.0,2.0,2401.0,7140.0,493001.0,1978.0,6059.0
4.0,3.0,2008.0,9245.0,396141.0,1980.0,6037.0
3.0,1.0,1120.0,5688.0,41366.0,1950.0,6037.0
3.0,3.0,1671.0,5673.0,143117.0,1995.0,6037.0
2.0,1.0,1270.0,3318.0,583366.0,1917.0,6037.0
3.0,2.0,1402.0,6534.0,436000.0,1973.0,6111.0
5.0,2.0,2292.0,29791.0,948295.0,1953.0,6037.0
4.0,3.0,3136.0,6506.0,664812.0,1988.0,6111.0
2.0,2.0,1276.0,6500.0,274634.0,1941.0,6037.0
3.0,4.0,3088.0,8577.0,381736.0,1940.0,6037.0
2.0,2.0,1722.0,7155.0,67474.0,1953.0,6037.0
3.0,1.0,1261.0,5376.0,523458.0,1951.0,6037.0
3.0,2.0,1144.0,7873.0,271643.0,1959.0,6037.0
3.0,2.0,1411.0,7000.0,66934.0,1963.0,6059.0
3.0,2.0,1336.0,5223.0,265868.0,1950.0,6037.0
2.0,1.0,1152.0,6649.0,42826.0,1921.0,6037.0
4.0,3.0,1926.0,5005.0,667000.0,1969.0,6059.0
2.0,2.0,972.0,1212.0,254825.0,1962.0,6059.0
2.0,1.0,850.0,5954.0,65391.0,1949.0,6037.0
4.0,2.5,2531.0,11873.0,150245.0,1972.0,6059.0
3.0,2.0,1460.0,7260.0,241592.0,1970.0,6059.0
4.0,3.0,2375.0,7176.0,223366.0,2001.0,6037.0
3.0,1.5,1187.0,6200.0,519000.0,1958.0,6059.0
3.0,3.0,2341.0,7153.0,169007.0,1992.0,6037.0
3.0,3.0,2737.0,12251.0,496415.0,1956.0,6037.0
3.0,2.5,1343.0,1597.0,133978.0,1966.0,6059.0
2.0,2.0,1327.0,5428.0,598997.0,1972.0,6059.0
2.0,1.0,1172.0,6788.0,253923.0,1898.0,6037.0
3.0,2.0,1470.0,7513.0,457795.0,1964.0,6037.0
4.0,2.5,1921.0,7735.0,470964.0,1993.0,6059.0
4.0,2.0,1725.0,10760.0,300104.0,1961.0,6111.0
3.0,1.0,1293.0,5010.0,41995.0,1948.0,6037.0
4.0,2.5,2999.0,7000.0,750592.0,1978.0,6111.0
4.0,3.0,2701.0,8750.0,842000.0,1989.0,6059.0
3.0,2.0,1329.0,7323.0,214296.0,1939.0,6037.0
4.0,2.0,2104.0,7084.0,191226.0,1908.0,6037.0
4.0,3.0,1834.0,12731.0,245471.0,1952.0,6037.0
3.0,2.0,1440.0,4800.0,759482.0,1979.0,6059.0
4.0,3.0,2309.0,8000.0,482201.0,1994.0,6059.0
3.0,2.0,1372.0,10031.0,462000.0,1962.0,6111.0
2.0,1.0,752.0,4617.0,105230.0,1925.0,6037.0
3.0,2.0,1392.0,8305.0,411176.0,1959.0,6037.0
4.0,2.5,1876.0,3015.0,389498.0,1999.0,6059.0
3.0,3.0,1946.0,2986.0,468103.0,2004.0,6037.0
4.0,2.5,1839.0,4400.0,333639.0,1986.0,6059.0
3.0,2.0,1540.0,19451.0,620284.0,1959.0,6037.0
3.0,1.0,1102.0,6288.0,133971.0,1954.0,6037.0
3.0,2.0,1410.0,10150.0,162170.0,1980.0,6037.0
3.0,2.0,1406.0,6500.0,276236.0,1964.0,6059.0
3.0,1.0,1363.0,5245.0,165952.0,1953.0,6037.0
3.0,2.5,1628.0,7900.0,410917.0,1962.0,6059.0
3.0,1.0,1603.0,5019.0,217364.0,1951.0,6037.0
5.0,3.0,3057.0,9136.0,877410.0,1995.0,6037.0
3.0,1.0,1401.0,7626.0,62705.0,1942.0,6037.0
2.0,1.0,1376.0,6376.0,311502.0,1926.0,6037.0
3.0,2.0,1144.0,7200.0,234447.0,1964.0,6059.0
3.0,2.0,1641.0,8876.0,226662.0,1956.0,6037.0
5.0,3.0,3404.0,4926.0,127739.0,1946.0,6037.0
4.0,4.0,2640.0,8105.0,482541.0,1956.0,6037.0
3.0,2.5,1517.0,2136.0,284402.0,1972.0,6059.0
4.0,3.0,2552.0,9240.0,661025.0,1969.0,6037.0
2.0,1.0,1007.0,5916.0,278780.0,1948.0,6037.0
3.0,3.0,2618.0,15200.0,746466.0,1955.0,6059.0
3.0,1.0,1222.0,6134.0,247592.0,1950.0,6037.0
3.0,2.0,1264.0,7331.0,693000.0,1952.0,6037.0
3.0,1.0,1404.0,4800.0,156815.0,1924.0,6037.0
2.0,2.0,960.0,6000.0,323086.0,1980.0,6059.0
3.0,2.0,1559.0,5812.0,250641.0,1960.0,6037.0
4.0,2.0,1438.0,6000.0,294331.0,1964.0,6059.0
3.0,2.0,1197.0,8471.0,74587.0,1960.0,6059.0
2.0,1.0,832.0,3666.0,36185.0,1925.0,6037.0
2.0,1.0,1110.0,2999.0,370401.0,1925.0,6037.0
3.0,2.0,1651.0,5262.0,283000.0,1965.0,6037.0
3.0,2.0,1554.0,11096.0,200434.0,1954.0,6037.0
4.0,3.0,2056.0,26988.0,102260.0,1951.0,6037.0
2.0,2.0,1372.0,5977.0,343159.0,1952.0,6037.0
2.0,1.0,960.0,4000.0,313854.0,1922.0,6059.0
4.0,2.0,1679.0,7952.0,280566.0,1961.0,6111.0
3.0,1.0,1447.0,4823.0,191523.0,1949.0,6037.0
2.0,1.0,1088.0,6459.0,270224.0,1948.0,6037.0
2.0,2.0,2010.0,10128.0,416283.0,1940.0,6037.0
2.0,1.0,1206.0,5035.0,222528.0,1940.0,6037.0
3.0,2.0,1287.0,6100.0,84962.0,1959.0,6037.0
4.0,2.0,1760.0,7938.0,524895.0,1960.0,6059.0
3.0,1.0,1386.0,5218.0,45794.0,1953.0,6037.0
4.0,2.0,2381.0,9100.0,602368.0,1954.0,6059.0
4.0,2.5,2584.0,6000.0,737443.0,1987.0,6059.0
3.0,2.0,1907.0,8848.0,209134.0,1928.0,6037.0
2.0,1.0,636.0,5380.0,448618.0,1950.0,6037.0
4.0,2.0,1305.0,7655.0,247285.0,1951.0,6037.0
3.0,2.0,2020.0,7200.0,83947.0,1955.0,6059.0
5.0,3.0,3202.0,35672.0,888000.0,1959.0,6037.0
3.0,3.0,2714.0,7569.0,928840.0,1981.0,6037.0
4.0,3.0,2431.0,8046.0,104780.0,1966.0,6111.0
4.0,2.5,3085.0,26800.0,148071.0,1951.0,6059.0
3.0,1.0,1043.0,5941.0,183036.0,1950.0,6037.0
2.0,2.0,1576.0,5775.0,324483.0,1984.0,6059.0
3.0,2.0,1501.0,30192.0,70216.0,1948.0,6059.0
4.0,2.0,1188.0,7011.0,71337.0,1955.0,6037.0
2.0,1.0,1320.0,8547.0,49645.0,1925.0,6037.0
3.0,2.5,1574.0,5851.0,514072.0,1975.0,6059.0
2.0,1.0,1526.0,6584.0,718715.0,1926.0,6037.0
3.0,3.0,2358.0,10853.0,181986.0,1960.0,6037.0
3.0,1.0,1433.0,40162.0,331059.0,1953.0,6111.0
3.0,1.0,1192.0,5012.0,117051.0,1947.0,6037.0
4.0,2.0,1308.0,7603.0,316212.0,1955.0,6037.0
4.0,2.0,1302.0,7267.0,459000.0,1963.0,6037.0
4.0,3.0,2040.0,5953.0,629454.0,1950.0,6037.0
4.0,2.0,1237.0,7455.0,53391.0,1955.0,6059.0
3.0,1.0,742.0,180630.0,44627.0,1951.0,6037.0
3.0,2.0,1469.0,4992.0,241738.0,1941.0,6037.0
3.0,1.0,1174.0,4974.0,147748.0,1948.0,6037.0
3.0,2.0,2740.0,6004.0,388608.0,1944.0,6037.0
3.0,2.0,1100.0,39985.0,108650.0,1983.0,6037.0
3.0,2.0,1650.0,5893.0,100578.0,1948.0,6037.0
2.0,2.0,2032.0,8829.0,573248.0,1940.0,6037.0
4.0,2.0,1368.0,7213.0,414350.0,1951.0,6037.0
3.0,1.0,1318.0,6011.0,50698.0,1950.0,6059.0
3.0,2.0,1615.0,7210.0,91967.0,1960.0,6059.0
3.0,1.0,986.0,5875.0,28526.0,1948.0,6037.0
2.0,1.0,780.0,4778.0,217152.0,1938.0,6037.0
2.0,1.0,1023.0,5032.0,86122.0,1960.0,6037.0
4.0,2.0,1424.0,7655.0,86728.0,1944.0,6037.0
2.0,3.0,2344.0,5000.0,197326.0,1970.0,6037.0
3.0,3.0,1583.0,5491.0,373122.0,1983.0,6037.0
2.0,1.0,1100.0,5667.0,503000.0,1950.0,6037.0
3.0,2.0,1000.0,7521.0,165851.0,1981.0,6037.0
2.0,1.0,950.0,5791.0,203328.0,1951.0,6037.0
3.0,2.0,2168.0,8899.0,202723.0,2003.0,6037.0
3.0,2.0,1454.0,10405.0,78856.0,1951.0,6037.0
3.0,1.0,1013.0,3490.0,132983.0,1941.0,6037.0
4.0,4.0,2776.0,26070.0,771101.0,1952.0,6037.0
5.0,3.0,2529.0,8537.0,474099.0,1976.0,6059.0
3.0,1.0,1199.0,7086.0,450000.0,1952.0,6059.0
4.0,3.0,1800.0,5077.0,312152.0,1971.0,6059.0
3.0,2.0,2162.0,13910.0,106813.0,1973.0,6059.0
4.0,2.0,2727.0,5768.0,309199.0,1964.0,6037.0
4.0,2.0,1917.0,7000.0,938030.0,1957.0,6059.0
2.0,1.0,956.0,5045.0,353576.0,1931.0,6037.0
4.0,2.0,1638.0,7200.0,465000.0,1964.0,6111.0
3.0,2.0,1231.0,6000.0,279307.0,1962.0,6059.0
3.0,2.0,1205.0,6138.0,52776.0,1959.0,6059.0
3.0,2.0,1359.0,7626.0,484000.0,1973.0,6111.0
5.0,3.0,2493.0,6030.0,630000.0,1968.0,6059.0
3.0,3.0,2152.0,5253.0,544309.0,1994.0,6059.0
3.0,1.0,1003.0,6002.0,274235.0,1944.0,6037.0
3.0,2.0,1148.0,2170.0,335405.0,1973.0,6059.0
4.0,2.0,1872.0,6000.0,272140.0,1963.0,6059.0
2.0,1.0,840.0,5400.0,270460.0,1943.0,6059.0
3.0,2.0,1388.0,5406.0,55576.0,1961.0,6111.0
3.0,2.0,1515.0,5505.0,263856.0,1978.0,6037.0
2.0,1.5,1024.0,1116.0,126564.0,1965.0,6059.0
3.0,2.0,1570.0,7457.0,69126.0,1960.0,6037.0
4.0,2.0,1612.0,8661.0,67205.0,1964.0,6111.0
5.0,3.0,3256.0,7138.0,310722.0,2001.0,6037.0
3.0,3.0,3064.0,8305.0,440808.0,1977.0,6037.0
4.0,2.0,1883.0,8276.0,220028.0,1977.0,6111.0
3.0,2.0,1300.0,7068.0,312070.0,1971.0,6037.0
5.0,3.0,2276.0,7670.0,301186.0,1955.0,6059.0
4.0,3.0,2480.0,5500.0,487994.0,1973.0,6059.0
5.0,3.0,2839.0,11054.0,276665.0,1993.0,6037.0
3.0,2.0,1230.0,6300.0,219720.0,1955.0,6059.0
4.0,2.0,1678.0,5942.0,195952.0,1954.0,6037.0
3.0,1.0,1006.0,7200.0,34021.0,1952.0,6059.0
3.0,2.0,1392.0,5161.0,199959.0,1963.0,6037.0
4.0,4.0,2246.0,5599.0,743191.0,2007.0,6037.0
3.0,2.0,1414.0,6285.0,211185.0,1994.0,6037.0
2.0,2.0,1302.0,8066.0,161423.0,1955.0,6037.0
5.0,3.0,2713.0,5100.0,421950.0,1993.0,6059.0
3.0,1.0,1317.0,5576.0,357000.0,1941.0,6037.0
3.0,2.0,1430.0,6500.0,394246.0,1970.0,6111.0
4.0,3.0,2108.0,10364.0,424830.0,1988.0,6037.0
4.0,3.0,2580.0,9280.0,613497.0,1985.0,6059.0
3.0,1.0,964.0,5419.0,53794.0,1953.0,6037.0
5.0,3.0,2649.0,4400.0,849764.0,1987.0,6059.0
2.0,2.0,1823.0,20535.0,258378.0,1947.0,6037.0
3.0,2.5,2474.0,5000.0,446672.0,1986.0,6059.0
3.0,3.0,1980.0,10358.0,519888.0,1955.0,6037.0
3.0,3.0,1440.0,7916.0,149255.0,1940.0,6037.0
2.0,1.0,919.0,4413.0,138915.0,1939.0,6037.0
4.0,2.0,1513.0,7311.0,379263.0,1974.0,6037.0
2.0,1.0,836.0,4337.0,34304.0,1927.0,6037.0
3.0,1.0,1203.0,8550.0,259941.0,1954.0,6059.0
2.0,2.0,1805.0,8356.0,421814.0,1952.0,6037.0
3.0,2.0,1288.0,5312.0,409847.0,1953.0,6037.0
3.0,2.0,1538.0,8021.0,209410.0,1963.0,6037.0
2.0,1.0,1048.0,5132.0,209402.0,1950.0,6037.0
3.0,1.0,913.0,6857.0,145139.0,1921.0,6037.0
4.0,3.0,2824.0,4401.0,392381.0,1939.0,6037.0
2.0,1.0,808.0,3998.0,164878.0,1944.0,6037.0
2.0,2.0,1285.0,7568.0,426611.0,1939.0,6037.0
5.0,2.0,1568.0,6551.0,54622.0,1948.0,6037.0
2.0,1.0,748.0,4997.0,296464.0,1951.0,6037.0
3.0,3.0,2038.0,9710.0,112423.0,1956.0,6037.0
3.0,2.0,1525.0,5416.0,648789.0,1948.0,6037.0
2.0,1.0,965.0,4991.0,37771.0,1914.0,6037.0
3.0,2.0,1356.0,7710.0,75388.0,1958.0,6037.0
3.0,2.0,1800.0,7733.0,396103.0,1903.0,6037.0
2.0,1.0,1445.0,6925.0,585710.0,1941.0,6037.0
3.0,2.0,1252.0,6012.0,243248.0,1952.0,6037.0
4.0,3.0,1723.0,6984.0,497472.0,1987.0,6111.0
2.0,2.0,1511.0,4675.0,256403.0,1987.0,6111.0
3.0,1.0,864.0,7205.0,106658.0,1951.0,6059.0
3.0,3.0,2066.0,4052.0,209717.0,1982.0,6037.0
3.0,2.0,1044.0,7047.0,88063.0,1957.0,6037.0
2.0,1.0,775.0,5522.0,217072.0,1950.0,6037.0
4.0,3.0,2491.0,7611.0,610624.0,1969.0,6111.0
3.0,2.5,2019.0,3708.0,421943.0,1999.0,6059.0
4.0,3.0,2188.0,31800.0,677605.0,1958.0,6111.0
4.0,3.0,1701.0,5106.0,266377.0,1988.0,6037.0
4.0,4.0,3019.0,6688.0,577225.0,1966.0,6037.0
3.0,3.0,1953.0,6730.0,182239.0,1987.0,6037.0
3.0,2.5,1999.0,5000.0,415467.0,1990.0,6059.0
2.0,1.0,884.0,4089.0,55574.0,1938.0,6037.0
3.0,2.0,1651.0,5914.0,662250.0,1953.0,6037.0
3.0,2.0,1948.0,6957.0,819621.0,1938.0,6037.0
2.0,3.0,1581.0,5186.0,125672.0,1952.0,6037.0
4.0,2.0,1852.0,10255.0,330212.0,1961.0,6037.0
2.0,1.0,1374.0,6339.0,128457.0,1927.0,6037.0
2.0,1.0,943.0,6725.0,494539.0,1936.0,6037.0
4.0,2.0,2537.0,8019.0,584632.0,2000.0,6037.0
3.0,2.0,1210.0,6900.0,190757.0,1955.0,6059.0
3.0,2.0,1668.0,6533.0,69318.0,1959.0,6037.0
3.0,2.0,1336.0,6703.0,152286.0,1985.0,6037.0
3.0,3.0,2181.0,5742.0,123878.0,1967.0,6059.0
4.0,2.5,2233.0,5000.0,352450.0,1987.0,6059.0
4.0,3.0,3183.0,14152.0,451137.0,1990.0,6111.0
3.0,2.0,1881.0,8219.0,123264.0,1974.0,6037.0
3.0,2.0,1481.0,6541.0,201865.0,1949.0,6037.0
3.0,1.0,1058.0,5042.0,50280.0,1950.0,6037.0
2.0,2.0,1279.0,3478.0,318218.0,1977.0,6059.0
3.0,2.0,1761.0,5979.0,154237.0,1938.0,6037.0
4.0,2.0,1300.0,8327.0,170629.0,1960.0,6037.0
4.0,2.0,1616.0,5580.0,395766.0,1978.0,6037.0
4.0,3.5,2203.0,8655.0,470831.0,1980.0,6111.0
3.0,2.0,1447.0,6136.0,360750.0,1954.0,6037.0
4.0,3.0,3206.0,9420.0,501964.0,1966.0,6059.0
4.0,2.0,1842.0,8100.0,101850.0,1972.0,6059.0
3.0,2.0,1242.0,7715.0,245353.0,1964.0,6037.0
4.0,3.0,2040.0,5628.0,198877.0,1971.0,6037.0
2.0,1.0,870.0,40143.0,136300.0,1955.0,6037.0
2.0,1.0,1133.0,9746.0,49860.0,1950.0,6037.0
4.0,3.0,2740.0,7600.0,458186.0,1979.0,6059.0
3.0,2.0,1570.0,7450.0,164693.0,1959.0,6037.0
2.0,1.0,900.0,5831.0,492395.0,1929.0,6111.0
4.0,2.5,2913.0,9200.0,837942.0,1990.0,6059.0
2.0,1.0,1220.0,6175.0,216997.0,1928.0,6059.0
3.0,2.0,1360.0,33589.0,64604.0,1949.0,6111.0
3.0,1.0,1210.0,5000.0,421291.0,1952.0,6037.0
4.0,2.0,1522.0,7215.0,449252.0,1965.0,6059.0
3.0,2.0,1337.0,7213.0,197747.0,1955.0,6037.0
3.0,1.0,1165.0,5631.0,144881.0,1961.0,6037.0
3.0,1.0,1001.0,5744.0,482500.0,1944.0,6037.0
3.0,2.0,1546.0,6380.0,464734.0,1976.0,6059.0
3.0,2.0,1315.0,6132.0,66636.0,1949.0,6037.0
4.0,2.0,1262.0,7539.0,411175.0,1955.0,6037.0
3.0,2.5,1427.0,5070.0,577677.0,1993.0,6059.0
3.0,1.0,910.0,6122.0,381000.0,1946.0,6037.0
3.0,1.0,1160.0,5545.0,77132.0,1950.0,6037.0
3.0,2.0,1218.0,5000.0,454547.0,1953.0,6037.0
4.0,3.0,2552.0,11721.0,562739.0,1968.0,6037.0
3.0,2.0,1205.0,6627.0,470060.0,1956.0,6037.0
3.0,1.0,1118.0,9334.0,411434.0,1943.0,6037.0
4.0,3.0,1836.0,5216.0,425755.0,1971.0,6037.0
5.0,3.0,2471.0,18676.0,827614.0,1987.0,6037.0
3.0,2.0,2072.0,6492.0,303159.0,1937.0,6037.0
3.0,2.0,1986.0,5304.0,348227.0,1967.0,6059.0
3.0,2.0,1297.0,8081.0,446700.0,1954.0,6037.0
2.0,1.0,900.0,16448.0,167738.0,1960.0,6059.0
4.0,3.0,1767.0,7125.0,194385.0,1993.0,6037.0
3.0,1.0,1080.0,6600.0,343171.0,1946.0,6037.0
4.0,2.0,1764.0,7567.0,248374.0,1960.0,6037.0
4.0,2.0,1506.0,7750.0,292765.0,1956.0,6037.0
2.0,1.0,1014.0,6791.0,362762.0,1937.0,6037.0
2.0,1.0,952.0,6292.0,261694.0,1963.0,6037.0
2.0,1.0,1002.0,6209.0,359398.0,1948.0,6037.0
4.0,3.0,2201.0,3615.0,948690.0,2000.0,6059.0
3.0,2.0,1120.0,5982.0,200851.0,1961.0,6037.0
3.0,2.0,1750.0,5751.0,570000.0,1942.0,6037.0
3.0,2.0,1138.0,6059.0,161797.0,1952.0,6037.0
3.0,3.0,2199.0,35000.0,730571.0,1987.0,6059.0
3.0,3.0,3200.0,7003.0,774534.0,1991.0,6037.0
4.0,2.0,1507.0,5755.0,159961.0,1950.0,6037.0
3.0,2.0,1545.0,3251.0,218110.0,1975.0,6037.0
4.0,3.0,2295.0,8142.0,333097.0,1960.0,6059.0
4.0,2.5,2882.0,10000.0,294024.0,1980.0,6111.0
3.0,2.5,1641.0,1283.0,359399.0,1979.0,6059.0
4.0,2.0,1557.0,6917.0,230853.0,1954.0,6037.0
3.0,2.5,1680.0,3300.0,287801.0,1972.0,6059.0
3.0,1.0,940.0,8240.0,232447.0,1955.0,6037.0
3.0,2.5,1279.0,4000.0,583000.0,1985.0,6059.0
2.0,1.0,607.0,3000.0,112620.0,1948.0,6037.0
3.0,1.0,1253.0,5505.0,182978.0,1948.0,6059.0
3.0,2.0,1848.0,14295.0,353080.0,1946.0,6037.0
3.0,2.0,1306.0,5143.0,343275.0,1958.0,6037.0
2.0,2.0,1071.0,1659.0,426495.0,1998.0,6059.0
4.0,2.5,2132.0,6409.0,499156.0,1990.0,6111.0
3.0,2.0,1311.0,5169.0,154531.0,1982.0,6037.0
4.0,2.0,1434.0,6500.0,450870.0,1963.0,6059.0
2.0,1.0,832.0,3663.0,105193.0,1926.0,6037.0
3.0,1.0,1529.0,5501.0,48407.0,1941.0,6037.0
2.0,2.0,1897.0,16879.0,645524.0,1953.0,6037.0
4.0,3.0,1822.0,4991.0,393973.0,1971.0,6037.0
2.0,1.0,1890.0,7200.0,97950.0,1937.0,6037.0
2.0,2.5,1937.0,5122.0,851842.0,2013.0,6059.0
4.0,3.0,2275.0,12924.0,901882.0,1950.0,6037.0
2.0,1.0,844.0,6271.0,364079.0,1950.0,6037.0
4.0,2.0,1806.0,9030.0,368767.0,1962.0,6037.0
3.0,3.0,2362.0,109257.0,443723.0,2004.0,6037.0
3.0,1.0,1055.0,8556.0,313288.0,1952.0,6037.0
3.0,2.0,1461.0,6183.0,243777.0,1949.0,6059.0
4.0,2.0,1597.0,9840.0,214530.0,1963.0,6059.0
2.0,2.0,1691.0,5296.0,212239.0,1953.0,6037.0
5.0,3.0,2079.0,6024.0,80302.0,1965.0,6037.0
4.0,2.0,2364.0,10214.0,442035.0,1925.0,6037.0
4.0,2.0,1504.0,6721.0,80719.0,1952.0,6037.0
3.0,3.0,2508.0,5714.0,580043.0,1979.0,6037.0
3.0,2.0,1612.0,6203.0,510434.0,1923.0,6037.0
4.0,2.0,1520.0,8302.0,76583.0,1952.0,6037.0
2.0,2.0,934.0,5360.0,572460.0,1922.0,6037.0
2.0,1.0,1310.0,6704.0,416085.0,1926.0,6037.0
4.0,2.5,2324.0,6696.0,200417.0,1977.0,6059.0
3.0,2.0,1034.0,4716.0,200223.0,1975.0,6037.0
3.0,2.5,1885.0,3250.0,433358.0,1990.0,6059.0
4.0,2.0,1128.0,5887.0,232998.0,1954.0,6037.0
3.0,3.5,2630.0,6630.0,146072.0,1971.0,6059.0
2.0,1.0,923.0,7386.0,316872.0,1950.0,6037.0
3.0,2.5,1366.0,3816.0,530301.0,1984.0,6111.0
3.0,2.0,1070.0,5477.0,415442.0,1958.0,6037.0
4.0,2.5,2940.0,12000.0,551585.0,1971.0,6059.0
3.0,2.0,1321.0,7486.0,166976.0,1949.0,6037.0
3.0,2.0,2180.0,13942.0,470991.0,1948.0,6037.0
2.0,1.0,672.0,4867.0,348000.0,1932.0,6037.0
3.0,1.0,1115.0,8640.0,178844.0,1951.0,6059.0
3.0,2.0,1376.0,7394.0,55253.0,1948.0,6037.0
3.0,2.5,2381.0,21538.0,891506.0,1968.0,6111.0
3.0,1.0,1051.0,5707.0,57727.0,1952.0,6037.0
4.0,3.0,2240.0,2499.0,466016.0,2007.0,6037.0
3.0,2.0,1297.0,5500.0,794107.0,1948.0,6037.0
2.0,1.0,777.0,11219.0,771589.0,1947.0,6037.0
4.0,2.0,1655.0,7070.0,197393.0,1992.0,6037.0
3.0,2.0,1345.0,7015.0,218278.0,1986.0,6037.0
3.0,2.0,1500.0,7000.0,489381.0,1975.0,6059.0
5.0,3.0,2253.0,9645.0,417588.0,1959.0,6037.0
5.0,2.0,1705.0,6257.0,348742.0,1968.0,6059.0
3.0,2.0,1559.0,8117.0,52969.0,1960.0,6037.0
2.0,2.0,1290.0,5134.0,236886.0,1950.0,6037.0
4.0,2.0,1575.0,8245.0,99612.0,1963.0,6059.0
3.0,3.0,1692.0,3761.0,299583.0,1989.0,6037.0
3.0,1.0,1125.0,5272.0,208151.0,1949.0,6037.0
3.0,2.0,2403.0,10511.0,215486.0,1952.0,6037.0
4.0,3.0,2344.0,6868.0,267283.0,1963.0,6037.0
4.0,2.0,1196.0,6495.0,145180.0,1954.0,6037.0
3.0,2.0,1289.0,6000.0,432366.0,1951.0,6037.0
4.0,2.5,2590.0,6000.0,809573.0,1972.0,6059.0
3.0,2.0,1236.0,6158.0,349489.0,1962.0,6111.0
3.0,2.0,1739.0,9451.0,235895.0,1956.0,6037.0
4.0,2.0,1836.0,9891.0,39302.0,1964.0,6037.0
4.0,2.0,1750.0,5586.0,152836.0,1951.0,6037.0
4.0,2.5,2240.0,7200.0,486688.0,1972.0,6059.0
4.0,2.0,1244.0,5771.0,361804.0,1955.0,6037.0
3.0,1.0,1228.0,6817.0,455000.0,1912.0,6037.0
4.0,3.0,2211.0,6000.0,161001.0,1978.0,6059.0
3.0,1.0,1003.0,5912.0,128374.0,1945.0,6037.0
3.0,1.0,1198.0,5940.0,499331.0,1922.0,6037.0
3.0,1.0,1086.0,6799.0,344756.0,1952.0,6037.0
3.0,2.5,2434.0,7400.0,823248.0,1978.0,6111.0
3.0,2.0,1072.0,8247.0,63212.0,1960.0,6037.0
3.0,1.0,1012.0,5201.0,222629.0,1953.0,6037.0
3.0,1.0,1225.0,5742.0,418494.0,1951.0,6037.0
3.0,1.5,1174.0,853.0,364507.0,1982.0,6059.0
3.0,2.5,2046.0,6866.0,723660.0,2002.0,6059.0
3.0,2.0,2001.0,8989.0,480351.0,1960.0,6059.0
3.0,3.0,1986.0,5197.0,493665.0,1952.0,6037.0
3.0,2.5,1585.0,5480.0,380758.0,1990.0,6059.0
5.0,3.0,2946.0,5500.0,686554.0,1994.0,6059.0
4.0,2.0,1865.0,5550.0,351156.0,1968.0,6059.0
3.0,2.0,1870.0,12101.0,190738.0,1938.0,6037.0
2.0,1.0,861.0,5392.0,162335.0,1942.0,6037.0
3.0,2.5,2055.0,6080.0,118598.0,1972.0,6059.0
3.0,2.0,1543.0,8708.0,317022.0,1965.0,6037.0
3.0,3.0,2822.0,8620.0,204765.0,1957.0,6037.0
3.0,1.0,1786.0,11700.0,400486.0,1951.0,6111.0
3.0,2.0,1530.0,11361.0,452499.0,1957.0,6037.0
3.0,2.0,1308.0,7011.0,516996.0,1940.0,6037.0
5.0,2.0,1551.0,6123.0,316212.0,1955.0,6111.0
4.0,2.0,1382.0,7524.0,416252.0,1954.0,6037.0
4.0,3.0,2104.0,7200.0,523863.0,1967.0,6059.0
4.0,2.0,1757.0,5561.0,332674.0,1969.0,6059.0
4.0,2.0,1688.0,8561.0,284256.0,1966.0,6037.0
4.0,2.0,1300.0,78060.0,163290.0,1988.0,6037.0
2.0,2.0,1329.0,5566.0,88334.0,1950.0,6037.0
2.0,1.0,672.0,4646.0,313003.0,1948.0,6037.0
3.0,2.0,1348.0,8824.0,60632.0,1954.0,6037.0
2.0,1.0,1092.0,5453.0,32053.0,1928.0,6037.0
3.0,2.0,1570.0,5362.0,99149.0,1956.0,6037.0
3.0,2.0,1744.0,6996.0,398154.0,1942.0,6037.0
3.0,1.0,1089.0,5735.0,57023.0,1950.0,6037.0
3.0,2.0,1661.0,7680.0,723838.0,1969.0,6059.0
3.0,2.0,1260.0,7178.0,225588.0,1961.0,6037.0
5.0,4.0,2934.0,7182.0,599401.0,1953.0,6037.0
3.0,2.0,1252.0,6012.0,279936.0,1959.0,6111.0
2.0,2.0,1306.0,4978.0,442494.0,1948.0,6037.0
3.0,3.0,2266.0,6000.0,408594.0,1987.0,6059.0
3.0,2.0,1228.0,6049.0,127799.0,1922.0,6037.0
